name	mIDH_vs_wtIDH_diff	mIDH_vs_wtIDH_p.val
MAP2K7	-1.29988955038938	0.0374994926981635
MAP3K5	0.769276739733051	0.137717197146331
MAP4	0.55312686727369	0.00474708156013797
MAP4K1	-0.21840995079193	0.277633638561985
MAP4K2	0.275726889832931	0.420267056074258
MAP4K4	0.0538324454857992	0.850410655403647
MAP7	0.921782371591696	0.00664377151672018
MAP7D1	0.17186204075637	0.567834466504599
MAPK1	0.195687687739969	0.219128457066976
MAPK14	0.124984339845991	0.371945311912319
MAPK3	0.275088129121929	0.22009929787863
MAPK8	0.241938083771451	0.340112258526172
MAPK9	0.113721522571346	0.762065446505184
MAPKAPK2	-0.0424369877728346	0.837307548707925
MAPKAPK3	0.314258927039404	0.114251441951488
MAPRE1	0.130571134471861	0.387872222252679
MAPRE2	0.394669093543683	0.0850551051878309
MARCKS	-0.247154733873959	0.611166802095088
MARCKSL1	0.201091423882623	0.52258421728096
MARH5	0.563863606012081	0.155617936663376
MARK2	-0.0213848976968372	0.909979665681535
MARS	-0.0652382061951293	0.655871036688179
MARS2	-0.244098432343488	0.476183080095462
MAT2A	0.00107719009985274	0.994712099109883
MAT2B	0.072749645831081	0.648996664057931
MATK	0.70575603806104	0.0187132207074026
MATR3	0.230380900359037	0.116036532783007
MAU2	-0.0371178782211778	0.837776504127248
MAVS	0.476874847517777	0.0080415337183873
MAX	0.124111885313898	0.60390009441574
MB21D1	-0.556709385736678	0.0463015496035482
MBD1	0.0550247731391771	0.724950343654599
MBD2	0.078340289946528	0.652000628561979
MBD3	0.230341594619929	0.308373712439648
MBIP	-0.187245220662945	0.432372477645107
MBLAC2	0.0585482688346772	0.765980169800387
MBNL1	0.360616075353867	0.00747713862357491
MBOAT1	-0.0854971057490665	0.727938176697118
MBOAT7	0.344258515792362	0.244788592032933
MBP	0.867544071321753	0.00604299045808941
MCAT	-0.472937295327284	0.0642091016026163
MCCC1	0.34364045629998	0.0797280740945194
MCCC2	0.315238829956733	0.0693645974910164
MCEE	0.0395715413051541	0.840397075812405
MCEMP1	-1.18982116311778	0.0141676315999673
MCFD2	0.0765663945597659	0.754293549768698
MCM2	-0.0394841182312646	0.827649656903201
MCM3	0.0363387335118581	0.851960462629223
MCM3AP	-0.0162410893138976	0.935271972108918
MCM4	0.113457532169996	0.612408806353981
MCM5	-0.0905361649092029	0.638849601870867
MCM6	-0.0308457283099202	0.884115370595861
MCM7	0.0301072174395607	0.880003824825414
MCMBP	0.00908935394942745	0.971712749391953
MCRS1	-0.0877374943404234	0.741525798935023
MCTS1	0.0853250654720945	0.75483253729968
MCU	-0.159159468502541	0.50682935634367
MCUR1	0.109049443179952	0.727534237894177
MDC1	0.0380536716292745	0.799925180520898
MDH1	0.311648543469403	0.179408223565537
MDH2	0.190894131147601	0.299493404306287
MDM1	-0.471929431412587	0.206640352390638
MDN1	-0.336632744814239	0.135636214611934
ME2	0.489154822565922	0.00507627132450194
ME3	0.787493735866647	0.022404849444028
MEAF6	-0.127600458268734	0.624594257391637
MECP2	0.429657994422669	0.135150840039234
MECR	-0.148136555643831	0.408346699555448
MED1	-0.0355478607245772	0.834289365893359
MED10	0.0290718590774368	0.909518200259556
MED11	-0.0402216508570987	0.859386004490532
MED12	0.0268443388009558	0.872862020428309
MED14	0.574034731318772	0.00745840440943237
MED15	0.234239727560865	0.203870224078169
MED16	-0.190144928247989	0.534360768181108
MED17	-0.346787910332484	0.292652800868221
MED20	0.311253310805569	0.314248595831321
MED22	0.613800738586775	0.0662182924224267
MED23	-0.0738204974187227	0.696761243906293
MED24	-0.0422115207689338	0.802919879369619
MED25	0.842759987286058	0.0282904559824298
MED27	0.232304611051863	0.361322421826129
MED28	0.131545487758377	0.662713330925396
MED29	0.197412953715222	0.489355477698257
MED30	0.102255366212564	0.624118314166815
MED4	-0.260688759999429	0.44179456189032
MED6	0.0261272529773251	0.933534134039739
MED7	0.384100157083775	0.151647833699335
MED8	0.35813934909163	0.114261152260987
MED9	-0.0557977907013552	0.77190127118955
MEF2C	0.446360210377215	0.241695710819713
MEF2D	-0.125635476643016	0.566685472663716
MEMO1	0.356500860373327	0.165119208815753
MEN1	0.177347282502684	0.64312660337698
MEPCE	0.0440509799542035	0.862965496354371
MESDC2	-0.111893584742834	0.433705095043238
METAP1	0.252318609087997	0.193019568274021
METAP1D	0.148925315143149	0.721433667147282
METAP2	0.344044887399445	0.0202928712749155
METTL1	-0.260029879515169	0.390171707846104
METTL13	0.161508558934418	0.345261481500744
METTL14	0.444398754417005	0.0734239018106451
METTL15	-0.114001750295508	0.624545559118995
METTL16	0.255925361835185	0.392715469913281
METTL3	0.347112730724891	0.0672586682555211
METTL7A	0.0429366398470208	0.847692320539037
METTL9	0.48389255632647	0.128313946939541
MFAP1	0.0415027803923422	0.765569737566393
MFF	0.0883114173403285	0.589388854414336
MFN1	-0.246587013137102	0.315327696438333
MFN2	-0.255462598432459	0.0978201139695757
MFSD1	0.0376877853238859	0.878209542458221
MFSD10	-0.39457092363936	0.089840478266211
MGA	-0.151574899819337	0.584631187005603
MGAM	-1.00582935153835	0.0564290505014251
MGAT1	-0.49159382736369	0.0250018412400966
MGAT2	-0.428429194727151	0.018982238873479
MGEA5	-0.204555056493877	0.480904339276819
MGLL	0.0584256266523049	0.8829266740956
MGME1	0.270249933052252	0.084588472810379
MGMT	-0.916647826440268	0.00229392834610262
MGST1	0.0165091097361412	0.968978801939417
MGST2	0.0709608976815765	0.77433441974884
MGST3	0.16587735044482	0.381725382279996
MIA3	-0.351520761713104	0.0139467677396834
MIC13	0.761653918911563	0.0576251921455599
MICAL1	-0.376525555246218	0.290711139231968
MICU1	-0.231285674293243	0.26177605966029
MICU2	-0.0206123204800228	0.941427823553333
MIEN1	-0.239033310365599	0.569103934148017
MIER1	0.184748118802034	0.149097752182972
MIF	-0.33578268842453	0.354793517893101
MINA	-0.0638168492323636	0.751404475104892
MIOS	-0.0219493644173063	0.875668719087601
MIPEP	-0.109911973904708	0.57034916262639
MIS12	0.0209167773577619	0.911387442781775
MIS18BP1	-0.584966397210074	0.0473702620259406
MITD1	0.491637445061876	0.133279610387044
MKI67	0.201153540390386	0.22341663796389
MKRN2	-0.1335377576284	0.797477326420687
MLEC	-0.32747295429261	0.030015470543893
MLF2	0.201579809782015	0.541642347959993
MLH1	0.321146114489288	0.266182661264459
MLKL	-0.171098274181077	0.571814024625859
MLLT1	-0.28073065660999	0.195348698062952
MLST8	-0.121888180319797	0.457009178324284
MLX	-0.133923010991936	0.55697110958965
MLYCD	-0.084023543719784	0.758578176517653
MMAA	0.0149154414261332	0.932220772217904
MMAB	-0.208593914013978	0.250143531464953
MMP8	-0.573184864776195	0.380738121658017
MMP9	-0.57531945802079	0.382736674558717
MMRN1	0.556412080711922	0.359982295790598
MMS19	-0.355570450770735	0.0208256549750789
MMTAG2	-0.150560170981098	0.403021561509048
MNDA	-0.790006132222935	0.0857144974673322
MOB1B	0.172928181385512	0.308133438303591
MOB3A	-0.941098943050189	0.0186227034599073
MOGS	-0.270680074380078	0.174114333671321
MON1B	0.0965741294142575	0.595683996908536
MON2	-0.0648005322611489	0.735355062690827
MORC2	-0.413044406918523	0.150144259852378
MORC3	-0.0217355044734759	0.884576586934701
MORF4L1	0.221531575192479	0.574551823690779
MORF4L2	-0.00320389668884502	0.990575208161248
MOSPD2	-0.748682682665581	0.000759435761414098
MOV10	0.0835754030986671	0.835147198486243
MP68	-0.216648537461168	0.552089109198084
MPC1	0.0240947410030437	0.944019975415165
MPDU1	-0.279743977752908	0.43313178772284
MPG	0.456655982076708	0.121104215988042
MPHOSPH10	-0.298261061659694	0.0876344548471653
MPHOSPH6	-0.616224513040965	0.0743662038709167
MPHOSPH8	-0.100845485655764	0.645426107275877
MPI	0.202778115971178	0.285947325588208
MPO	-0.820575939849846	0.217706948847458
MPP1	0.408758566881112	0.187427946565212
MPRIP	-0.0562695685395909	0.867704120903616
MPST	0.0977274809666149	0.519623091023059
MRE11A	0.211211149371756	0.236960357432452
MRFAP1	0.05167636905216	0.815845202649863
MRI1	-0.0514866116682384	0.842629232582308
MRM1	-0.113434861985308	0.692204623378714
MROH1	-0.0525333165576889	0.819345071766657
MRPL1	-0.0309317258386024	0.871026010782195
MRPL10	-0.256844244360355	0.228425439720034
MRPL11	-0.132918274899005	0.490000247200573
MRPL13	-0.0679813498320954	0.665801758693149
MRPL14	0.14336284875154	0.638986452417075
MRPL15	-0.0777079801847798	0.644626362978288
MRPL16	-0.0746001673284162	0.721686333123178
MRPL17	-0.191963503260382	0.192675989805311
MRPL18	0.0799930535222408	0.757545190979502
MRPL19	-0.122119101266211	0.384287257939798
MRPL2	0.201869818881434	0.23285648136225
MRPL20	-0.298637911267797	0.105264485852117
MRPL21	-0.0638557474514911	0.86965988336873
MRPL22	0.0474487216057753	0.882068967554157
MRPL23	0.0485830414839725	0.783666432633627
MRPL24	0.0122451553889995	0.949609829389102
MRPL27	-0.0920907971179723	0.648216270363797
MRPL28	0.488844672453592	0.241924691358192
MRPL3	-0.0699274247231756	0.648959191295698
MRPL30	0.181953152748811	0.367770274952455
MRPL33	0.561313987409505	0.0321513074486005
MRPL34	0.358848034927004	0.183694377467346
MRPL37	0.165435540249625	0.362076234860124
MRPL38	-0.0544409719070558	0.736811498952683
MRPL39	-0.138828529332539	0.482736104580023
MRPL4	0.0888353870459326	0.607748741047441
MRPL40	-0.13055155233468	0.516167602439591
MRPL42	-0.219939826773729	0.41015485410854
MRPL43	0.0606717710076019	0.698895870854368
MRPL44	0.142132940418342	0.505215956384747
MRPL45	-0.194315587439323	0.221400658799537
MRPL46	0.139710662378366	0.344706080107534
MRPL47	0.0650471603676159	0.699046248477198
MRPL48	0.0816429735489095	0.624449626075828
MRPL49	0.0580934123795842	0.741246121173507
MRPL50	0.0448797981516051	0.857113705225852
MRPL53	0.253571317890987	0.19991571665794
MRPL54	-0.0513268062617556	0.797086218547894
MRPL55	-0.180848659305141	0.490295561521469
MRPL57	0.130720575272463	0.444257802758765
MRPL9	0.0995527450790661	0.680383612477932
MRPS10	-0.426467102342016	0.0342632850639337
MRPS11	0.0301856309392647	0.923421090297752
MRPS14	0.00243564674134333	0.993054445666521
MRPS15	-0.189840395735981	0.520026561685203
MRPS16	-0.384420548859861	0.0396147864843212
MRPS18A	-0.338445964854373	0.277945000649938
MRPS18B	-0.203873553632832	0.235388034115705
MRPS2	-0.352429481160119	0.0357444947903828
MRPS22	-0.153721450345177	0.273923760851745
MRPS23	-0.178730429380078	0.221812344237794
MRPS24	-0.175314204138338	0.409178646168999
MRPS25	0.00628836087356532	0.979688270274582
MRPS26	-0.170936045958108	0.643147872483862
MRPS27	-0.303554286104394	0.0449607912128953
MRPS28	-0.190928940001012	0.174540392689805
MRPS30	-0.192962540690257	0.604368832269443
MRPS31	-0.158865539523578	0.362173676980325
MRPS33	-0.12946072655712	0.677553990693059
MRPS34	-0.395689203705757	0.00988984406688165
MRPS35	-0.377829721542891	0.0363361160341414
MRPS36	-0.197756885300318	0.315163304904684
MRPS5	-0.0180844534048319	0.926490362131009
MRPS6	-0.242370758451582	0.139590126766394
MRPS7	-0.395019303412511	0.0500435291400452
MRPS9	-0.340332363373911	0.113621141210297
MRRF	0.120179099021804	0.780297089196735
MRTO4	-0.0719485023445081	0.697052785164371
MSH2	0.335951214564101	0.0329685943676803
MSH3	0.104080862181313	0.745787693166677
MSH6	0.341658243842119	0.0549659349933642
MSI2	0.850070180401989	0.00538461409569614
MSL1	0.239865401929048	0.308953606914958
MSL3	-0.393487446673518	0.149227228953299
MSN	0.207707039878045	0.294814321342894
MSRA	-0.175012045223081	0.307559594486815
MSRB2	0.0558331235960416	0.876790599699502
MSRB3	0.156144586012228	0.622163620896131
MT-ATP8	0.455953219991464	0.432269372527371
MT-CO2	0.121632580614914	0.499596838191384
MT-CO3	0.139365190979362	0.462740429233914
MT-CYB	0.258239785545172	0.215130500369552
MT-ND1	-0.0101928055787788	0.976977107330281
MT-ND2	-0.379369543176917	0.379272711130545
MT-ND4	-0.0463673552204931	0.795629218834787
MT-ND5	7.13376818275435e-05	0.999756141488403
MTA1	0.080355305078367	0.643564078919809
MTA2	0.18203155888153	0.18538781224207
MTAP	-0.122372576461572	0.511429833869175
MTCH1	0.22414311695572	0.169569078550381
MTCH2	0.165753523799829	0.339165433603886
MTDH	-0.422683053402412	0.0563736365577564
MTF2	-0.430412853058126	0.561022993492054
MTFR1L	0.608210802701286	0.0293541940429844
MTG1	0.609666402342935	0.0626316824374071
MTHFD1	0.0983670159908954	0.582642612214632
MTHFD1L	-0.115828395374475	0.562165511810978
MTHFD2	-0.353112757675273	0.193967904336175
MTHFS	0.287980131372294	0.416219315493143
MTIF2	-0.139360590258566	0.594874026944781
MTIF3	0.131887378470573	0.526898114962994
MTM1	-0.107531356874951	0.669961479008388
MTMR1	0.125626013910992	0.689790780873722
MTMR12	0.401161276479705	0.0987289251082415
MTMR14	0.0654455616553946	0.758167645369349
MTMR9	0.103587527678357	0.685386243420673
MTOR	-0.118631253687436	0.314817655866447
MTPAP	-0.138726824728629	0.602848772509027
MTPN	0.727021898139459	0.00148482267008858
MTRR	-0.0762267798618197	0.762015201040866
MTX1	0.14006145901584	0.306795346139761
MTX2	0.128421676269443	0.481622204863828
MUL1	-0.212413363989096	0.517342098215717
MUT	-0.0846489503796946	0.584361409983989
MVP	-0.212137322332239	0.588630377807839
MX1	-0.856785900048997	0.0834481580800995
MX2	-0.12544749307671	0.712569003935588
MXRA7	-0.400849089450389	0.21548132118233
MYADM	-0.345473485476838	0.231490898771613
MYBBP1A	-0.200908552538209	0.298379007319507
MYCBP	-0.0914953704764443	0.488651646546186
MYCBP2	0.157327029135132	0.315958083940703
MYD88	-0.141294574334591	0.478247156806673
MYDGF	-0.177814624645308	0.375865509652133
MYH10	-0.167778815325924	0.685069699522755
MYH11	0.0943251932425895	0.704132058250521
MYH9	0.254770818453459	0.284783413552222
MYL12B	0.20778688205883	0.344765829371069
MYL6	0.0321003610597401	0.874505556740351
MYL6B	0.0175576735114937	0.957248158986838
MYL9	0.950989830632253	0.173764639128016
MYO18A	-0.0141385689337632	0.93314059477272
MYO1C	0.10370485532636	0.802786209380367
MYO1F	-0.503487133518618	0.0430042023839481
MYO1G	0.153883300276014	0.398002062854882
MYO5A	-0.255009475596911	0.38351121076573
MYO9B	0.0252892279646808	0.882813427581468
MYOF	-1.07114341194739	0.0355441139591171
MZB1	-0.0430465059245932	0.922478387419027
MZT2B	0.0570538851088394	0.783911491374994
N6AMT1	-0.478550443842103	0.0367057050635098
NAA10	0.125214472730136	0.509346911021344
NAA15	0.0197580713209149	0.904435403076008
NAA25	-0.0337108727562097	0.862060421953848
NAA35	-0.257409074989997	0.188514444037637
NAA50	0.0934121805462702	0.542584770071367
NAAA	0.217882712870473	0.365366736509973
NACA	0.198941566713369	0.289402060787805
NACC1	0.0993381791931895	0.653803121569441
NADK	-0.411959371438503	0.364197579780358
NADK2	0.0881956841382383	0.702323805502492
NADSYN1	0.104703547390123	0.640451325149204
NAE1	0.567064543254695	0.00756005248849183
NAGA	-0.102512922838532	0.630770286461042
NAGK	-0.0567395617871398	0.786255127340487
NAGLU	0.473471957659935	0.138111042116403
NAMPT	-0.213791788770152	0.343278485176314
NANS	0.0662829834608374	0.698093760894967
NAP1L1	-0.0253938375202836	0.910010079033642
NAP1L4	0.100830681704679	0.526212149833162
NAPA	0.0375818274886832	0.834907982187293
NAPG	-0.261703357871067	0.200856920307964
NAPRT	0.439598832500149	0.0814371040413356
NARFL	0.137478870001118	0.650113976728959
NARS	0.186963548681405	0.168231753819852
NARS2	0.0581146655392715	0.769479834308968
NASP	-0.118777477780643	0.573633473791447
NAT1	-0.266928498191113	0.271999667545023
NAT10	-0.378147060793044	0.0508306162624429
NBAS	-0.0690529122598846	0.728239608482397
NBEAL2	-0.388835096707737	0.145996502490623
NBN	0.169079837600147	0.376625833826628
NCAPD2	-0.107170579152601	0.593903881114788
NCAPD3	0.0733707551200133	0.809497051319916
NCAPG	-0.314802069218143	0.0959521200708471
NCAPG2	-0.0449313527050954	0.849216180798453
NCAPH	0.114904592824384	0.63627732694497
NCBP1	-0.0504731684110595	0.741450625700932
NCBP2	0.380145553205306	0.0607486879269831
NCBP2-AS2	0.0741594144419082	0.806982294231458
NCDN	0.465194615425926	0.126157383841877
NCEH1	0.0956690859317746	0.691910320447402
NCF1	-0.391357613000885	0.452202649224512
NCF2	-0.659297847361657	0.142208745005357
NCF4	-0.97598082053155	0.00452675283718668
NCK1	0.567735873656794	0.00948103719813415
NCK2	-0.0842212978554286	0.803808283785783
NCKAP1L	0.0751333561249261	0.661789512805817
NCL	0.143563219122132	0.470003654485337
NCLN	-0.336278174565798	0.0300205664011566
NCOA2	0.166325823793823	0.543636271486551
NCOA5	0.40988351942109	0.448252453582074
NCOA6	0.749076315562721	0.0240392704850564
NCOA7	-0.0353408074180521	0.916820312917024
NCOR1	-0.04218616128626	0.70171800945319
NCOR2	0.355382661795222	0.0990267572846176
NCSTN	-0.368750534280185	0.0239902880121887
NDC1	0.314846004051617	0.303493193918007
NDE1	0.322666828317399	0.158919816995286
NDNL2	0.213584554059057	0.2455800976164
NDRG1	0.495115889103122	0.0501952340946836
NDRG2	0.233965650729779	0.568836484995064
NDRG3	0.210850546745895	0.50033574157895
NDUFA10	0.761526654219846	0.0509246257227777
NDUFA12	0.215222410375446	0.265711105449012
NDUFA13	0.104821727513556	0.467050946808845
NDUFA2	0.0517313082238786	0.741667907944982
NDUFA3	0.221207877610279	0.291892769446733
NDUFA4	0.171136013650738	0.298869975387017
NDUFA5	-0.0212868335933258	0.894511240751742
NDUFA6	0.113930694952955	0.385149353462905
NDUFA7	0.271340709498599	0.108025078367141
NDUFA8	-0.0204656059660913	0.91325040189081
NDUFA9	0.0651144208616934	0.645191803156045
NDUFAB1	0.341358073617535	0.356438300694464
NDUFAF1	0.000217638415719534	0.999297866411847
NDUFAF2	0.0118187609728047	0.941773460513562
NDUFAF3	-0.143453813043362	0.492212600094281
NDUFAF4	-0.267000319455207	0.169631401091348
NDUFAF6	-0.333027463631083	0.105506924500771
NDUFAF7	0.484063663718089	0.0112809618363757
NDUFB1	0.0406626812937461	0.806871956837818
NDUFB10	0.25562015964346	0.088912812327052
NDUFB11	-0.190511316301993	0.432394462073561
NDUFB2	-0.515378603780771	0.0736441701146106
NDUFB3	0.0283199227787776	0.884654697402835
NDUFB4	0.00140052182996087	0.992296056634551
NDUFB5	0.123522709945572	0.443389756069097
NDUFB7	-0.222713692493084	0.343883101349689
NDUFB8	-0.181820342807846	0.63168152556742
NDUFB9	0.135243296438084	0.710175591054601
NDUFC1	0.279535225865985	0.181316532089375
NDUFC2	0.159996081488803	0.281191828307879
NDUFS1	0.0949375968667248	0.48822046884725
NDUFS2	0.0531008962764297	0.697488736796562
NDUFS3	0.00608647757862002	0.963683131516154
NDUFS4	0.273580825571386	0.0589830995250474
NDUFS5	-0.111773206902793	0.404932174729941
NDUFS6	0.0211149633091345	0.908676594123907
NDUFS7	-0.508896569586689	0.167122431952392
NDUFS8	0.214332527131187	0.34314839922053
NDUFV1	0.163896617596365	0.250837867417585
NDUFV2	0.113742570615749	0.544497546202141
NDUFV3	0.0787785291029124	0.657025551655099
NECAP1	0.147357716624189	0.519425137050149
NECAP2	-0.0427948323594514	0.804101852969548
NEDD1	0.359347558	0.194201260880239
NEDD4	-0.0480874491432068	0.895824100849823
NEDD4L	-0.101769870723977	0.780507892988366
NEDD8	-0.416732620688084	0.380004563142923
NEDD8-MDP1	0.0652893359596725	0.799125403236435
NEK7	0.423533843363082	0.108188677912031
NEK9	0.249099192512979	0.154466043686557
NELFA	0.223928314892344	0.139015702746757
NELFB	0.0164267062667669	0.913969976565926
NELFCD	0.304699969725185	0.189839017874331
NELFE	0.0362284268265149	0.822994572745098
NEMF	-0.0394964639272253	0.914082775236791
NENF	0.309846545783557	0.102828662818382
NFATC1	-0.037551596223576	0.924824565759742
NFATC2	0.653420503182975	0.0417286923400683
NFATC2IP	0.145635981284759	0.511922261892893
NFE2	0.203277960551802	0.496921682205444
NFIC	0.398856350928664	0.0745689299376281
NFIX	0.160373030496871	0.642399577777571
NFKB1	0.177062858797097	0.236060472558964
NFRKB	0.119557568414471	0.692143220659427
NFS1	0.312589382651076	0.0147269732665613
NFU1	0.11805826654949	0.391333011878748
NFYB	0.174500047889477	0.586562904555498
NFYC	0.0304738725281481	0.863734196700795
NGDN	0.147939398955142	0.496141427968868
NGLY1	0.135012760388445	0.579717394743537
NHLRC2	-0.164858789261743	0.460730081939471
NHLRC3	-0.0980064940397014	0.734436121431709
NHP2	0.115043330061383	0.587880837526198
NHP2L1	0.0559001320893024	0.745069861065112
NIF3L1	0.193595185616466	0.259717819027113
NIFK	-0.226101588364205	0.152785803693684
NIN	0.0165593163966982	0.945494247025737
NIP7	-0.0627753278374925	0.701872801524216
NIPBL	0.0594632946337867	0.739415488694567
NIPSNAP1	0.136110044058057	0.493620410575925
NIPSNAP3A	-0.242761082985044	0.188985265452622
NIPSNAP3B	0.0763809230189203	0.775229175484599
NIT1	0.0724783099307658	0.58438044272761
NIT2	0.179139618129685	0.307238847632622
NKAP	-0.07405768391612	0.817379229960968
NKRF	-0.0266856204374122	0.912019968866917
NKTR	0.280645820118355	0.440064459772468
NLE1	0.20373556291571	0.434615233908533
NLN	0.0768313771139617	0.730247573934013
NLRC3	0.306037592651894	0.198597006628356
NLRC4	-0.15137758095365	0.751140211031141
NLRP1	0.541117567285205	0.25060522664886
NLRX1	-0.101128921626067	0.6288509019018
NMD3	-0.0673745369075078	0.764020582654106
NME1	0.0565492923480946	0.774987908472109
NME2	0.108859121102359	0.515805484105448
NME2P1	0.142670306854697	0.669244982785907
NME3	-0.833551082064204	0.000168620851273345
NME6	0.0768214922745969	0.768178690428169
NME7	-0.0654019994460207	0.76617751105175
NMI	0.225625621578793	0.260719971226781
NMNAT1	-0.0600852596987025	0.744772535859641
NMNAT3	0.234329406220873	0.589743747560331
NMRAL1	-0.14591276221007	0.562912398448666
NMT1	0.366337515955486	0.0189690078594508
NNT	0.0404126831739369	0.79684358689348
NO66	0.490079772677266	0.00310234288603249
NOB1	0.210973040405296	0.382305595599139
NOC2L	-0.192623107554436	0.360221063731587
NOC3L	-0.178082423884376	0.424537062795976
NOC4L	-0.296546852079253	0.256761704741964
NOL10	-0.27967545531822	0.244974561229546
NOL11	-0.522843167065723	0.0101543624272565
NOL6	0.0124702040962141	0.954383498249361
NOL7	-0.0106996571588276	0.968692433823822
NOL8	-0.292664770714079	0.283449878363736
NOL9	-0.00971519878668659	0.961295046525226
NOLC1	-0.153355260218017	0.435539761762014
NOM1	-0.129652981212377	0.475952843824936
NOMO1	-0.100789566849588	0.674097345630222
NOMO3	-0.324213008233297	0.0204403491949899
NONO	0.133658425122022	0.390258714439366
NOP10	-0.469003757115356	0.213098741897718
NOP14	-0.141221551009981	0.484412741451851
NOP16	0.360524231662538	0.256676604410623
NOP2	0.0559229654317548	0.755562878660997
NOP56	-0.0892804458119905	0.65062468239726
NOP58	-0.0968125300482718	0.646853166934522
NOP9	-0.370444514893993	0.0550585200205038
NOSIP	0.108528157028502	0.609960464355398
NPC1	-0.261106174838019	0.237391219046019
NPC2	-0.237938581358872	0.420266462889812
NPEPL1	0.308436523629606	0.205454858769288
NPEPPS	0.0930123815140931	0.562903756937168
NPLOC4	0.145187777923244	0.303550926098884
NPM1	-0.0537857237883799	0.768839703739983
NPM3	-0.528642399628687	0.0822867938705605
NPR3	0.902121320428193	0.0243740297284263
NPTN	-0.217697593841184	0.287341866487087
NQO2	-0.00737484708186287	0.982990830876751
NR2C1	-0.0449652845028652	0.832259155628753
NR2C2	0.0235734765777913	0.888404813623858
NR2C2AP	0.11454719884965	0.698166659582501
NR3C1	0.386981250208144	0.0389625796189508
NRAS	-0.0729433258344798	0.602654448735114
NRBP1	0.24138296322343	0.196756429763719
NRD1	-0.160018485673632	0.320542603529189
NRDE2	-0.174207133945679	0.400589870394132
NRF1	-0.0662776850976918	0.797258743907003
NRM	-0.0414575180292047	0.82025911225668
NSA2	0.116502196554155	0.77596781348941
NSDHL	-0.0977572259691897	0.580633208632255
NSF	-0.229492544966849	0.130303126292952
NSFL1C	-0.0188266411188209	0.915032900012496
NSL1	0.315903783273729	0.200907202902406
NSMAF	0.562684043703545	0.011153328880117
NSMCE1	0.163593696261426	0.442424240953456
NSMCE2	0.149562456340313	0.489985777562845
NSMCE4A	0.203563677584032	0.250529713932293
NSRP1	0.475238288439407	0.12673661913087
NSUN2	-0.0759691006746657	0.686609039141313
NSUN4	0.264573017306255	0.435955184150053
NSUN5	-0.316453603263167	0.0554402979949635
NT5C	0.121753116462752	0.678028497433352
NT5C2	-0.404721598345819	0.018659828534251
NT5C3A	0.492031704130163	0.267678517786189
NT5DC1	-0.0966024862069972	0.633895439811479
NTMT1	0.0635468113297968	0.781057253072351
NTPCR	0.765057223374605	0.0129700661422538
NUB1	0.0812085495685118	0.670955538403279
NUBP1	0.173189104761878	0.520536598997034
NUBP2	0.130499957949585	0.450909533328403
NUBPL	-0.22569951204806	0.555678766973005
NUCB1	-0.257506447888677	0.183045349174912
NUCB2	-0.228852457887275	0.164827393166336
NUCKS1	0.794909616516144	0.0365162146236357
NUDC	0.133388376766725	0.507555380290225
NUDCD1	0.325099505675521	0.108844240825831
NUDCD2	0.544806456005844	0.0127664645684383
NUDCD3	-0.0915517265189472	0.779328080351894
NUDT1	0.244060910800204	0.19217517461386
NUDT15	0.187140305688633	0.480780081970081
NUDT16	0.215716829837795	0.253747989910282
NUDT16L1	0.132018113958416	0.548026314769502
NUDT18	0.133855749480592	0.642316562508804
NUDT19	0.0229379567487946	0.913244540368597
NUDT2	0.229463447476384	0.536499159831333
NUDT21	0.234252174565253	0.0560148117109192
NUDT4	-0.147837791785513	0.748153282436442
NUDT5	-0.156947027558289	0.420321048826886
NUDT9	-0.337888272521337	0.0885609953632031
NUFIP2	0.243392724366569	0.267222405119832
NUMA1	0.256359517709534	0.121702366600536
NUMB	0.0700413760393097	0.797305108899811
NUP107	-0.171509500835409	0.243701132102787
NUP133	0.0263929950842297	0.881211434118246
NUP153	-0.0830471475684043	0.538310168411941
NUP155	-0.197009431386512	0.180692036892713
NUP160	-0.140355604161609	0.317404914978115
NUP188	-0.0159163666272164	0.920996990561481
NUP205	-0.138159447626869	0.384162303914959
NUP210	-0.158373289866919	0.373999646998399
NUP214	-0.0189003473543359	0.870929546866989
NUP35	-0.13583977040598	0.432430655595558
NUP37	-0.130616126448011	0.469781017650272
NUP43	-0.0441753782305696	0.76267245904993
NUP50	-0.0206529077307636	0.861237612775291
NUP54	-0.0629969871804974	0.602952452314858
NUP62	-0.145357901085564	0.222970249917328
NUP85	0.0380442663044995	0.802560388170673
NUP88	-0.00903605729261514	0.938451138716185
NUP93	-0.162868794708405	0.252922257039876
NUP98	0.074335928972129	0.573538489334174
NUPL1	-0.186425237962929	0.158787434161494
NUPL2	-0.0809460141266776	0.738000704352959
NUTF2	0.345101999011813	0.0899260683409891
NVL	-0.246695591904924	0.364148160185336
NXF1	0.212055713970795	0.104867121961952
OARD1	-0.149702899318999	0.568338780924535
OAS2	-0.189274844750898	0.567958650672936
OAS3	0.224138142513517	0.404948368446025
OAT	0.453266292057581	0.285249769503716
OBSCN	-0.43796574423618	0.0933103353457856
OCIAD1	-0.204535897066172	0.127708738862952
OCIAD2	0.470078213746643	0.170402881255096
ODF2	0.0893409216768504	0.648879676078379
ODR4	0.391473269453936	0.144589050787373
OGDH	-0.0801817285427049	0.571946022367312
OGFOD3	-0.429089158234117	0.145310488506489
OGFR	0.018216558469053	0.916879129078005
